Unnamed: 0,대교,일자,녹조,주소,상,하,상구,상동,하구,하동,총량지점명,수소이온농도(ph),전기전도도(μS/㎝),용존산소(㎎/L),BOD(㎎/L)_x,COD(㎎/L)_x,부유물질(㎎/L),총질소(T-N)(㎎/L),총인(T-P)(㎎/L),총유기탄소(TOC)(㎎/L),유량(㎥/s),방사선측정소명,측정소코드,I-131(요오드),수질측정소명,수온(℃)_y,DO(㎎/L),BOD(㎎/L)_y,COD(㎎/L)_y,TN(㎎/L),TP(㎎/L),TOC(㎎/L),SS(㎎/L),평균기온(°C),일강수량(mm),평균 상대습도(%),합계 일사량(MJ/m2),분기_m,하구분기별인구수,하동분기별인구수,물재생센터명칭,방류_BOD,방류_TOC(2021년 1월 이전자료는 COD),방류_SS,방류_T-N,방류_TP,방류_COCG,년,월,일,80mm이상비온날횟수,방사선측정망까지의거리,총량측정망까지의거리,수질측정망까지의거리,1차하수처리량,2차하수처리량,상동분기별인구수,상구분기별인구수,교통량,총_유동인구_수_상구,연령대_10_유동인구_수_상구,연령대_20_유동인구_수_상구,연령대_30_유동인구_수_상구,연령대_40_유동인구_수_상구,연령대_50_유동인구_수_상구,연령대_60_이상_유동인구_수_상구,총_유동인구_수_하구,연령대_10_유동인구_수_하구,연령대_20_유동인구_수_하구,연령대_30_유동인구_수_하구,연령대_40_유동인구_수_하구,연령대_50_유동인구_수_하구,연령대_60_이상_유동인구_수_하구,한강옆녹지_상구,한강옆녹지_하구,녹지_상구,녹지_하구,시민의식_환경
795,광진교,2023-05-22,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.2,171.0,9.0,0.9,3.7,3.6,2.081,0.026,2.2,216.63,탄천6,1018A22,0.243,성내천,24.3,5.7,1.2,4.1,2.04,0.133,2.8,36.2,20.3,0.0,61.3,23.93,2023 1/4,464027.0,33836.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,22,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34245.0,350925.0,14646.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,106595818.0,18121469.0,12468234.0,16526409.0,17579251.0,16039816.0,25860641.0,0.0,0.0,2597.12,5250.89,5.9
796,잠실철교,2023-05-22,0.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.2,171.0,9.0,0.9,3.7,3.6,2.081,0.026,2.2,216.63,탄천6,1018A22,0.243,한강G,24.3,5.7,1.2,4.1,2.04,0.133,2.8,36.2,20.3,0.0,61.3,23.93,2023 1/4,663704.0,18954.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,5,22,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28404.0,350925.0,68944.0,92598965.0,13874034.0,18261298.0,15603410.0,13979523.0,13047553.0,17833146.0,120744535.0,20692070.0,15521186.0,20911499.0,20355567.0,17742376.0,25521836.0,0.0,24859.09,2597.12,19284.82,5.9
797,성산대교,2023-05-22,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.2,203.0,7.8,1.7,4.7,8.0,3.254,0.07,2.8,214.073,노량진,1018A52,0.085,영등포,20.6,12.5,1.9,5.8,2.615,0.039,3.5,11.4,20.3,0.0,61.3,23.93,2023 1/4,398999.0,22620.0,난지물재생센터,6.6000000000000005,12.3,9.0,38.784,0.3179999999999999,468.0,2023,5,22,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,568535.0,18378.0,376542.0,149144.0,115686675.0,15801185.0,23896823.0,22653080.0,19703262.0,14727411.0,18904914.0,108158325.0,13104441.0,16072601.0,21169751.0,18489674.0,16746121.0,22575738.0,0.0,17169.44,8630.69,12598.06,6.0
798,한남대교,2023-06-05,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.3,211.0,9.6,1.8,3.9,5.5,1.927,0.032,2.3,205.21,중랑천6,1018A48,0.451,보광,24.6,9.2,1.3,3.7,2.419,0.036,3.3,15.4,21.5,0.0,66.9,26.6,2023 1/2,408753.0,26470.0,중랑물재생센터,23.0,16.2,15.2,48.242,0.6639999999999999,2836.0,2023,6,5,0,3.826155926430122,9.021813375263932,0.0299246352157982,0.0,1217110.0,21696.0,232069.0,195646.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,96511523.0,16237198.0,13788884.0,17386780.0,18613563.0,13681166.0,16803933.0,0.0,0.0,3552.88,11218.5,5.92
799,마포대교,2023-06-05,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.2,192.0,8.8,2.3,4.6,7.8,2.554,0.06,2.6,206.869,노량진,1018A52,0.085,노량진,22.6,8.8,2.3,4.6,2.554,0.06,2.6,7.8,21.5,0.0,66.9,26.6,2023 1/2,398842.0,32989.0,난지물재생센터,8.0,11.8,18.6,36.81,0.247,526.0,2023,6,5,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,584156.0,21321.0,376285.0,107575.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
800,잠실철교,2023-06-05,0.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.3,211.0,9.6,1.8,3.9,5.5,1.927,0.032,2.3,205.21,탄천6,1018A22,0.243,한강G,24.3,5.7,1.2,4.1,2.04,0.133,2.8,36.2,21.5,0.0,66.9,26.6,2023 1/2,662872.0,19001.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,5,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28281.0,350820.0,86552.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,120476997.0,20708811.0,15661121.0,20612632.0,20182559.0,17735770.0,25576102.0,0.0,24859.09,2597.12,19284.82,5.9
801,광진교,2023-06-05,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.3,211.0,9.6,1.8,3.9,5.5,1.927,0.032,2.3,205.21,탄천6,1018A22,0.243,성내천,24.3,5.7,1.2,4.1,2.04,0.133,2.8,36.2,21.5,0.0,66.9,26.6,2023 1/2,463005.0,33718.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,5,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34237.0,350820.0,13928.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,106643794.0,18108874.0,12684738.0,16412002.0,17460950.0,15986237.0,25990992.0,0.0,0.0,2597.12,5250.89,5.9
802,성산대교,2023-06-05,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.2,192.0,8.8,2.3,4.6,7.8,2.554,0.06,2.6,206.869,노량진,1018A52,0.085,영등포,25.2,9.8,1.3,4.0,2.435,0.054,3.4,13.2,21.5,0.0,66.9,26.6,2023 1/2,398842.0,22702.0,난지물재생센터,8.0,11.8,18.6,36.81,0.247,526.0,2023,6,5,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,584156.0,18312.0,376285.0,146215.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
803,성수대교,2023-06-05,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.3,211.0,9.6,1.8,3.9,5.5,1.927,0.032,2.3,205.21,탄천6,1018A22,0.243,탄천6,23.7,5.7,1.2,5.7,5.428,0.111,4.2,19.6,21.5,0.0,66.9,26.6,2023 1/2,542327.0,25779.0,중랑물재생센터,23.0,16.2,15.2,48.242,0.6639999999999999,2836.0,2023,6,5,0,4.327630719267837,6.9205438675806175,4.211394946008007,0.0,1217110.0,15895.0,286564.0,126875.0,72712899.0,9607010.0,12758153.0,13199893.0,11952426.0,10618832.0,14576586.0,145280452.0,23999032.0,23694978.0,29150167.0,28731296.0,18959802.0,20745177.0,490.0,0.0,1884.68,10232.27,5.92
804,한강대교,2023-06-05,0.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.2,192.0,8.8,2.3,4.6,7.8,2.554,0.06,2.6,206.869,노량진,1018A52,0.085,노량진,22.6,8.8,2.3,4.6,2.554,0.06,2.6,7.8,21.5,0.0,66.9,26.6,2023 1/2,390843.0,32573.0,중랑물재생센터,23.0,16.2,15.2,48.242,0.6639999999999999,2836.0,2023,6,5,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,0.0,1217110.0,16820.0,232069.0,87835.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,81663332.0,12258209.0,14915584.0,13475672.0,12321003.0,11043134.0,17649728.0,0.0,0.0,3552.88,1945.1,5.92
805,한남대교,2023-06-12,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,8.3,163.0,8.1,0.7,3.2,2.6,1.612,0.025,2.4,339.72,중랑천6,1018A48,0.451,보광,24.6,9.2,1.3,3.7,2.419,0.036,3.3,15.4,22.2,0.0,70.5,19.9,2023 1/2,408753.0,26470.0,중랑물재생센터,18.8,16.2,11.6,33.684,0.5579999999999999,3046.0,2023,6,12,0,3.826155926430122,9.021813375263932,0.0299246352157982,4670.0,1335850.0,21696.0,232069.0,200240.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,96511523.0,16237198.0,13788884.0,17386780.0,18613563.0,13681166.0,16803933.0,0.0,0.0,3552.88,11218.5,5.92
806,광진교,2023-06-12,49.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,8.3,163.0,8.1,0.7,3.2,2.6,1.612,0.025,2.4,339.72,탄천6,1018A22,0.243,성내천,24.3,5.7,1.2,4.1,2.04,0.133,2.8,36.2,22.2,0.0,70.5,19.9,2023 1/2,463005.0,33718.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,12,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34237.0,350820.0,14063.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,106643794.0,18108874.0,12684738.0,16412002.0,17460950.0,15986237.0,25990992.0,0.0,0.0,2597.12,5250.89,5.9
807,성수대교,2023-06-12,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,8.3,163.0,8.1,0.7,3.2,2.6,1.612,0.025,2.4,339.72,탄천6,1018A22,0.243,탄천6,23.7,5.7,1.2,5.7,5.428,0.111,4.2,19.6,22.2,0.0,70.5,19.9,2023 1/2,542327.0,25779.0,중랑물재생센터,18.8,16.2,11.6,33.684,0.5579999999999999,3046.0,2023,6,12,0,4.327630719267837,6.9205438675806175,4.211394946008007,4670.0,1335850.0,15895.0,286564.0,121378.0,72712899.0,9607010.0,12758153.0,13199893.0,11952426.0,10618832.0,14576586.0,145280452.0,23999032.0,23694978.0,29150167.0,28731296.0,18959802.0,20745177.0,490.0,0.0,1884.68,10232.27,5.92
808,성산대교,2023-06-12,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.2,205.0,8.1,1.4,4.2,4.7,2.853,0.057,3.2,363.018,노량진,1018A52,0.085,영등포,25.2,9.8,1.3,4.0,2.435,0.054,3.4,13.2,22.2,0.0,70.5,19.9,2023 1/2,398842.0,22702.0,난지물재생센터,6.1,9.0,12.8,29.73,0.284,512.0,2023,6,12,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,617297.0,18312.0,376285.0,145336.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
809,한강대교,2023-06-12,0.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.2,205.0,8.1,1.4,4.2,4.7,2.853,0.057,3.2,363.018,노량진,1018A52,0.085,노량진,23.0,8.1,1.4,4.2,2.853,0.057,3.2,4.7,22.2,0.0,70.5,19.9,2023 1/2,390843.0,32573.0,중랑물재생센터,18.8,16.2,11.6,33.684,0.5579999999999999,3046.0,2023,6,12,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,4670.0,1335850.0,16820.0,232069.0,87024.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,81663332.0,12258209.0,14915584.0,13475672.0,12321003.0,11043134.0,17649728.0,0.0,0.0,3552.88,1945.1,5.92
810,마포대교,2023-06-12,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.2,205.0,8.1,1.4,4.2,4.7,2.853,0.057,3.2,363.018,노량진,1018A52,0.085,노량진,23.0,8.1,1.4,4.2,2.853,0.057,3.2,4.7,22.2,0.0,70.5,19.9,2023 1/2,398842.0,32989.0,난지물재생센터,6.1,9.0,12.8,29.73,0.284,512.0,2023,6,12,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,617297.0,21321.0,376285.0,111112.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
811,잠실철교,2023-06-12,103.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,8.3,163.0,8.1,0.7,3.2,2.6,1.612,0.025,2.4,339.72,탄천6,1018A22,0.243,한강G,24.75,7.449999999999999,1.75,4.35,2.127,0.1514999999999999,3.05,49.2,22.2,0.0,70.5,19.9,2023 1/2,662872.0,19001.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,12,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28281.0,350820.0,86374.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,120476997.0,20708811.0,15661121.0,20612632.0,20182559.0,17735770.0,25576102.0,0.0,24859.09,2597.12,19284.82,5.9
812,성산대교,2023-06-19,0.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.3,195.0,7.4,1.9,4.8,13.0,3.158,0.116,4.3,259.915,노량진,1018A52,0.085,영등포,25.2,9.8,1.3,4.0,2.435,0.054,3.4,13.2,28.5,0.0,57.8,25.29,2023 1/2,398842.0,22702.0,난지물재생센터,11.1,12.3,13.7,38.773,0.3299999999999999,526.0,2023,6,19,0,7.411079548588725,7.4053186405932925,0.5050029732725944,0.0,603986.0,18312.0,376285.0,147818.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
813,한강대교,2023-06-19,46.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.3,195.0,7.4,1.9,4.8,13.0,3.158,0.116,4.3,259.915,노량진,1018A52,0.085,노량진,24.1,7.4,1.9,4.8,3.158,0.116,4.3,13.0,28.5,0.0,57.8,25.29,2023 1/2,390843.0,32573.0,중랑물재생센터,20.8,20.4,10.0,48.124,0.6519999999999999,3984.0,2023,6,19,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,1020.0,1284690.0,16820.0,232069.0,86702.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,81663332.0,12258209.0,14915584.0,13475672.0,12321003.0,11043134.0,17649728.0,0.0,0.0,3552.88,1945.1,5.92
814,성수대교,2023-06-19,61.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.7,192.0,8.1,0.7,3.7,4.2,1.771,0.028,2.2,256.17,탄천6,1018A22,0.243,탄천6,25.2,6.9,1.4,3.2,4.789,0.123,3.3,6.7,28.5,0.0,57.8,25.29,2023 1/2,542327.0,25779.0,중랑물재생센터,20.8,20.4,10.0,48.124,0.6519999999999999,3984.0,2023,6,19,0,4.327630719267837,6.9205438675806175,4.211394946008007,1020.0,1284690.0,15895.0,286564.0,122745.0,72712899.0,9607010.0,12758153.0,13199893.0,11952426.0,10618832.0,14576586.0,145280452.0,23999032.0,23694978.0,29150167.0,28731296.0,18959802.0,20745177.0,490.0,0.0,1884.68,10232.27,5.92
815,한남대교,2023-06-19,34.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.7,192.0,8.1,0.7,3.7,4.2,1.771,0.028,2.2,256.17,중랑천6,1018A48,0.451,보광,24.6,9.2,1.3,3.7,2.419,0.036,3.3,15.4,28.5,0.0,57.8,25.29,2023 1/2,408753.0,26470.0,중랑물재생센터,20.8,20.4,10.0,48.124,0.6519999999999999,3984.0,2023,6,19,0,3.826155926430122,9.021813375263932,0.0299246352157982,1020.0,1284690.0,21696.0,232069.0,203998.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,96511523.0,16237198.0,13788884.0,17386780.0,18613563.0,13681166.0,16803933.0,0.0,0.0,3552.88,11218.5,5.92
816,마포대교,2023-06-19,0.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.3,195.0,7.4,1.9,4.8,13.0,3.158,0.116,4.3,259.915,노량진,1018A52,0.085,노량진,24.1,7.4,1.9,4.8,3.158,0.116,4.3,13.0,28.5,0.0,57.8,25.29,2023 1/2,398842.0,32989.0,난지물재생센터,11.1,12.3,13.7,38.773,0.3299999999999999,526.0,2023,6,19,0,2.957079731994176,2.95144798666414,2.95144798666414,0.0,603986.0,21321.0,376285.0,112171.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
817,광진교,2023-06-19,179.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,7.7,192.0,8.1,0.7,3.7,4.2,1.771,0.028,2.2,256.17,탄천6,1018A22,0.243,성내천,26.0,5.3,1.9,4.9,2.743,0.286,3.9,93.0,28.5,0.0,57.8,25.29,2023 1/2,463005.0,33718.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,19,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34237.0,350820.0,14332.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,106643794.0,18108874.0,12684738.0,16412002.0,17460950.0,15986237.0,25990992.0,0.0,0.0,2597.12,5250.89,5.9
818,잠실철교,2023-06-19,58.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,7.7,192.0,8.1,0.7,3.7,4.2,1.771,0.028,2.2,256.17,탄천6,1018A22,0.243,한강G,24.0,6.85,1.6,4.300000000000001,2.9715,0.244,3.2,50.5,28.5,0.0,57.8,25.29,2023 1/2,662872.0,19001.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,19,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28281.0,350820.0,48142.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,120476997.0,20708811.0,15661121.0,20612632.0,20182559.0,17735770.0,25576102.0,0.0,24859.09,2597.12,19284.82,5.9
819,잠실철교,2023-06-26,11.0,서울 송파구 신천동 잠실철교,광진구 구의동,송파구 신천동,광진구,구의3동,송파구,신천동,한강G,7.7,183.0,8.2,1.3,3.8,10.1,1.608,0.039,2.7,1457.46,탄천6,1018A22,0.243,한강G,25.05,6.6,1.2999999999999998,3.0,3.1715,0.3695,3.05,47.45,24.2,30.3,88.6,3.39,2023 1/2,662872.0,19001.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,26,0,3.240493640040832,2.1561966406342328,2.1561966406342328,0.0,668269.0,28281.0,350820.0,47640.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,120476997.0,20708811.0,15661121.0,20612632.0,20182559.0,17735770.0,25576102.0,0.0,24859.09,2597.12,19284.82,5.9
820,마포대교,2023-06-26,56.0,서울 영등포구 여의도동 마포대교,마포구 마포동,영등포구 여의도동,마포구,마포동,영등포구,여의도동,한강H,8.3,193.0,8.1,1.8,4.3,13.6,2.124,0.062,3.4,1634.367,노량진,1018A52,0.085,노량진,24.0,8.1,1.8,4.3,2.124,0.062,3.4,13.6,24.2,30.3,88.6,3.39,2023 1/2,398842.0,32989.0,난지물재생센터,13.8,14.2,12.7,38.691,0.253,482.0,2023,6,26,0,2.957079731994176,2.95144798666414,2.95144798666414,143294.0,755221.0,21321.0,376285.0,109232.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
821,한남대교,2023-06-26,85.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.7,183.0,8.2,1.3,3.8,10.1,1.608,0.039,2.7,1457.46,중랑천6,1018A48,0.451,보광,24.6,9.2,1.3,3.7,2.419,0.036,3.3,15.4,24.2,30.3,88.6,3.39,2023 1/2,408753.0,26470.0,중랑물재생센터,27.6,21.4,44.4,44.764,2.0860000000000003,5982.0,2023,6,26,0,3.826155926430122,9.021813375263932,0.0299246352157982,171350.0,1553200.0,21696.0,232069.0,194837.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,96511523.0,16237198.0,13788884.0,17386780.0,18613563.0,13681166.0,16803933.0,0.0,0.0,3552.88,11218.5,5.92
822,성산대교,2023-06-26,126.0,서울 마포구 망원동 성산대교,마포구 망원동,영등포구 양평2동,마포구,망원2동,영등포구,양평2동,한강H,8.3,193.0,8.1,1.8,4.3,13.6,2.124,0.062,3.4,1634.367,노량진,1018A52,0.085,영등포,25.2,9.8,1.3,4.0,2.435,0.054,3.4,13.2,24.2,30.3,88.6,3.39,2023 1/2,398842.0,22702.0,난지물재생센터,13.8,14.2,12.7,38.691,0.253,482.0,2023,6,26,0,7.411079548588725,7.4053186405932925,0.5050029732725944,143294.0,755221.0,18312.0,376285.0,130923.0,114208917.0,15602400.0,23219970.0,22337740.0,19445562.0,14666277.0,18936969.0,108538800.0,13070315.0,16168473.0,21207004.0,18560289.0,16820530.0,22712189.0,0.0,17169.44,8630.69,12598.06,6.0
823,성수대교,2023-06-26,43.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.7,183.0,8.2,1.3,3.8,10.1,1.608,0.039,2.7,1457.46,탄천6,1018A22,0.243,탄천6,25.2,6.9,1.4,3.2,4.789,0.123,3.3,6.7,24.2,30.3,88.6,3.39,2023 1/2,542327.0,25779.0,중랑물재생센터,27.6,21.4,44.4,44.764,2.0860000000000003,5982.0,2023,6,26,0,4.327630719267837,6.9205438675806175,4.211394946008007,171350.0,1553200.0,15895.0,286564.0,120067.0,72712899.0,9607010.0,12758153.0,13199893.0,11952426.0,10618832.0,14576586.0,145280452.0,23999032.0,23694978.0,29150167.0,28731296.0,18959802.0,20745177.0,490.0,0.0,1884.68,10232.27,5.92
824,한강대교,2023-06-26,96.0,서울 용산구 이촌동 한강대교,용산구 이촌동,동작구 노량진1동,용산구,이촌동,동작구,노량진1동,한강H,8.3,193.0,8.1,1.8,4.3,13.6,2.124,0.062,3.4,1634.367,노량진,1018A52,0.085,노량진,24.0,8.1,1.8,4.3,2.124,0.062,3.4,13.6,24.2,30.3,88.6,3.39,2023 1/2,390843.0,32573.0,중랑물재생센터,27.6,21.4,44.4,44.764,2.0860000000000003,5982.0,2023,6,26,0,0.3086670337495594,0.3029278121723026,0.3029278121723026,171350.0,1553200.0,16820.0,232069.0,85335.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,81663332.0,12258209.0,14915584.0,13475672.0,12321003.0,11043134.0,17649728.0,0.0,0.0,3552.88,1945.1,5.92
825,광진교,2023-06-26,0.0,서울 강동구 천호동 광진교,광진구 광장동,강동구 천호동,광진구,광장동,강동구,천호2동,한강G,7.7,183.0,8.2,1.3,3.8,10.1,1.608,0.039,2.7,1457.46,탄천6,1018A22,0.243,성내천,26.0,5.3,1.9,4.9,2.743,0.286,3.9,93.0,24.2,30.3,88.6,3.39,2023 1/2,463005.0,33718.0,탄천물재생센터,9.4,17.5,4.8,34.774,0.3359999999999999,100.0,2023,6,26,0,5.364305138762256,0.0302736875149207,2.169217144211481,0.0,668269.0,34237.0,350820.0,13784.0,91012372.0,13493081.0,17471105.0,15269783.0,13881224.0,12955388.0,17941791.0,106643794.0,18108874.0,12684738.0,16412002.0,17460950.0,15986237.0,25990992.0,0.0,0.0,2597.12,5250.89,5.9
826,성수대교,2023-07-03,0.0,서울 성동구 옥수동 성수대교,성동구 성수1가1동,강남구 압구정동,성동구,성수1가1동,강남구,압구정동,한강G,7.6,151.0,9.0,1.5,4.7,30.5,2.063,0.11,3.0,1689.92,탄천6,1018A22,0.243,탄천6,25.2,6.9,1.4,3.2,4.789,0.123,3.3,6.7,29.1,0.0,72.0,25.34,2023 1/2,542327.0,25779.0,중랑물재생센터,18.6,20.8,18.0,40.644,1.022,6042.0,2023,7,3,1,4.327630719267837,6.9205438675806175,4.211394946008007,16220.0,1345410.0,15895.0,286564.0,120307.0,72712899.0,9607010.0,12758153.0,13199893.0,11952426.0,10618832.0,14576586.0,145280452.0,23999032.0,23694978.0,29150167.0,28731296.0,18959802.0,20745177.0,490.0,0.0,1884.68,10232.27,5.92
827,한남대교,2023-07-03,0.0,서울 강남구 신사동 한남대교,용산구 한남동,서초구 잠원동,용산구,한남동,서초구,잠원동,한강G,7.6,151.0,9.0,1.5,4.7,30.5,2.063,0.11,3.0,1689.92,중랑천6,1018A48,0.451,보광,24.6,9.2,1.3,3.7,2.419,0.036,3.3,15.4,29.1,0.0,72.0,25.34,2023 1/2,408753.0,26470.0,중랑물재생센터,18.6,20.8,18.0,40.644,1.022,6042.0,2023,7,3,1,3.826155926430122,9.021813375263932,0.0299246352157982,16220.0,1345410.0,21696.0,232069.0,197084.0,63238612.0,7587993.0,10118990.0,12777200.0,11136778.0,9076371.0,12541280.0,96511523.0,16237198.0,13788884.0,17386780.0,18613563.0,13681166.0,16803933.0,0.0,0.0,3552.88,11218.5,5.92
